wavelength,intensities
187.18712,632.2311785063853
187.65076699607755,580.3664772947037
188.11437307657653,562.767023291398
188.57793822989632,561.6500363478049
189.0414624444363,560.8682761893862
189.5049457085959,560.2757438816203
189.96838801077445,559.7019715433827
190.43178933937145,558.6825650531761
190.89514968278627,557.3132414586612
191.35846902941833,556.7855671097191
191.821747367667,621.0643189831561
192.28498468593168,22.368600349646606
192.74818097261178,-608.000373322562
193.2113362161067,-542.3521078729701
193.67445040481584,-473.34542512188057
194.13752352713863,-392.60939867335844
194.60055557147442,-302.4549733584709
195.06354652622264,-207.07860769799692
195.52649637978274,-106.76241451374437
195.98940512055404,-2.0599661093686703
196.45227273693598,110.72818766872797
196.915099217328,215.30126321620904
197.3778845501294,295.52163058870343
197.84062872373968,369.68700148025806
198.3033317265582,459.66602857794084
198.76599354698436,568.0939346554442
199.22861417341758,689.9158460858547
199.69119359425727,827.16230975538
200.15373179790276,987.2652529537269
200.61622877275357,1167.4019807584334
201.078684507209,1369.3202228371306
201.54109898966848,1605.9012285625852
202.00347220853146,1878.7566116227913
202.46580415219728,2184.904968609066
202.92809480906539,2517.909888460497
203.39034416753512,2862.197981963238
203.85255221600596,3219.298311711833
204.31471894287722,3597.8256656838553
204.7768443365484,4001.925091397586
205.2389283854189,4437.153608890491
205.70097107788803,4905.047239412194
206.16297240235517,5398.705689042694
206.62493234721987,5903.4206258256845
207.08685090088142,6414.1172543658
207.54872805173932,6934.627437150439
208.01056378819285,7450.894223049219
208.4723580986415,7966.392704478517
208.93411097148464,8496.915315525228
209.39582239512166,9034.66763463849
209.85749235795197,9556.973655522119
210.319120848375,10072.81893737425
210.78070785479014,10599.972068035751
211.2422533655967,11113.194525758974
211.70375736919422,11623.500255685705
212.16521985398208,12140.70861710468
212.62664080835967,12658.93625781284
213.08802022072626,13178.01662082693
213.54935807948146,13714.696785915596
214.01065437302447,14266.07804207899
214.47190908975486,14793.038052602134
214.93312221807201,15301.16525034304
215.3942937463752,15822.625767022195
215.85542366306396,16341.115916656136
216.31651195653762,16865.1989827663
216.7775586151957,17401.859426157116
217.23856362743737,17909.270799131857
217.69952698166222,18411.43306672257
218.16044866626962,18935.038857947406
218.62132866965894,19462.10262221628
219.0821669802296,19982.011472698265
219.54296358638103,20495.34326233176
220.0037184765125,21023.06932392409
220.46443163902364,21573.399644561858
220.92510306231367,22104.788848720294
221.385732734782,22640.501800639187
221.84632064482813,23204.056890845528
222.3068667808514,23777.29798130161
222.7673711312512,24355.13561228638
223.22783368442697,24935.791625637175
223.6882544287781,25539.32390731126
224.14863335270402,26153.358389501696
224.60897044460404,26748.843557132608
225.06926569287765,27340.03487982226
225.52951908592422,27942.27255400009
225.98973061214315,28552.836578537623
226.44990025993383,29251.627578265296
226.91002801769577,30041.544714798718
227.3701138738282,30861.85806201956
227.8301578167306,31743.242977832877
228.2901598348024,32689.398179783195
228.750119916443,33683.47602453937
229.21003805005176,34726.37036447394
229.6699142240281,35850.11168451908
230.1297484267714,37067.56338695957
230.5895406466811,38310.58002503726
231.0492908721566,39528.131539199676
231.5089990915973,40765.43980761907
231.96866529340258,42063.35709215823
232.4282894659719,43416.540546782446
232.88787159770453,44751.82795095181
233.34741167699994,46082.633616959036
233.80690969225765,47465.14144562992
234.2663656318769,48819.751784423825
234.7257794842572,50192.31092300611
235.1851512377979,51632.50383435822
235.64448088089836,53036.74730978497
236.10376840195804,54350.08803622507
236.56301378937638,55620.986204648914
237.02221703155269,56870.148958857564
237.48137811688645,58031.86755744124
237.94049703377695,59170.136947514366
238.39957377062373,60289.582434425465
238.8586083158262,61346.815526640785
239.31760065778363,62383.152299876834
239.77655078489542,63365.45291783895
240.23545868556113,64255.72660312822
240.69432434818003,65114.5706661581
241.15314776115156,65945.2033750506
241.61192891287516,66729.58196975879
242.07066779175017,67531.77856981714
242.52936438617598,68300.32614589867
242.98801868455206,68961.31018358117
243.44663067527782,69640.35337380024
243.90520034675257,70282.63535661015
244.36372768737579,70777.84849424892
244.82221268554684,71216.14304934694
245.28065532966517,71644.54124953217
245.73905560813014,72031.53345941842
246.19741350934117,72394.55843845721
246.65572902169765,72834.41762442162
247.11400213359897,73241.13400984195
247.57223283344462,73561.61638815755
248.0304211096339,73798.98291127324
248.48856695056617,73902.80489283262
248.94667034464095,74006.9307576859
249.4047312802576,74218.31297950087
249.8627497458155,74385.82041883428
250.3207257297141,74388.68284400541
250.77865922035284,74289.21282306509
251.23655020613097,74203.26041160202
251.69439867544799,74113.44559316225
252.15220461670327,73997.92341703984
252.60996801829623,73881.15930390339
253.06768886862633,73766.76174568465
253.52536715609295,73705.10633033188
253.98300286909534,73723.04325130366
254.4405959960331,73726.6980708682
254.89814652530555,73696.85872813968
255.35565444531204,73598.92071217498
255.81311974445208,73444.60522803289
256.270542411125,73346.2861559148
256.7279224337302,73254.13183141522
257.1852598006671,73167.89691969442
257.64255450033517,73114.57681740714
258.0998065211337,72971.76846822457
258.55701585146215,72791.25386226004
259.01418247971986,72656.00353462428
259.47130639430634,72542.02890127858
259.9283875836209,72423.9240673002
260.385426036063,72260.65239453013
260.84242174003197,72157.36501688349
261.29937468392734,72130.24828932149
261.7562848561484,72001.06919381733
262.21315224509453,71727.0254739108
262.6699768391652,71411.95570087108
263.12675862675985,71028.3849319467
263.58349759627777,70663.40374996401
264.0401937361185,70363.97650546856
264.49684703468137,70120.57012635435
264.9534574803657,69914.50005782304
265.41002506157093,69634.44834598614
265.8665497666966,69324.59658918761
266.32303158414203,69021.30600769182
266.77947050230654,68693.68494524955
267.23586650958964,68411.26625796936
267.6922195943906,68107.6498685291
268.148529745109,67778.81140203595
268.60479695014413,67515.98640429624
269.0610211978954,67313.89001649975
269.5172024767622,67120.6212558475
269.9733407751439,66876.92061584715
270.4294360814401,66607.74969219528
270.88548838405006,66431.59654418744
271.3414976713731,66379.2160029469
271.7974639318087,66345.99722608965
272.2533871537563,66280.85890424508
272.7092673256153,66191.81285824026
273.16510443578505,66063.08881341878
273.620898472665,65910.03070064473
274.07664942465453,65765.3841164502
274.532357280153,65676.89574026673
274.98802202755985,65629.85641465863
275.44364365527446,65584.1835773152
275.89922215169634,65572.83363427916
276.3547575052247,65576.72692951151
276.8102497042591,65616.35995150046
277.26569873719893,65668.11184268667
277.72110459244345,65668.53130629695
278.1764672583923,65660.36212554199
278.63178672344463,65691.90236170984
279.087062976,65728.02473978688
279.5422960044578,65765.69956840077
279.99748579721734,65831.27805073072
280.4526323426781,65856.06534978286
280.9077356292395,65883.69215252227
281.36279564530093,65979.77221600454
281.8178123792616,66086.42247715784
282.27278581952123,66219.37535807388
282.7277159544791,66356.3802194477
283.1826027725345,66497.3492650241
283.637446262087,66668.40796815034
284.0922464115359,66833.33269558114
284.54700320928055,66978.00164571057
285.0017166437205,67107.1660232468
285.456386703255,67243.90860039464
285.9110133762836,67369.03666147677
286.36559665120564,67482.19603329363
286.82013651642046,67643.31065292412
287.27463296032755,67796.41589194279
287.72908597132624,67877.10959985241
288.18349553781604,67928.02631387523
288.6378616481962,67953.75972759942
289.09218429086616,67962.02916032603
289.54646345422543,68058.52140545782
290.00069912667334,68214.25079416586
290.45489129660933,68341.08136551431
290.90903995243275,68429.9839849735
291.363145082543,68458.24874064275
291.81720667533955,68502.95891296506
292.2712247192217,68555.6237033861
292.72519920258895,68520.60128579689
293.17913011384064,68487.13372778149
293.63301744137624,68485.09230108869
294.086861173595,68491.87578010012
294.54066129889657,68512.21624833503
294.99441780568014,68543.94420056306
295.44813068234515,68622.49072861888
295.90179991729104,68685.99533482427
296.3554254989172,68735.66203146595
296.8090074156231,68821.07811334284
297.26254565580797,68946.52461006748
297.7160402078714,69143.52650176387
298.1694910602127,69350.6630747934
298.6228982012313,69456.61763645567
299.07626161932654,69462.05533780566
299.5295813028979,69435.30341891803
299.9828572403447,69391.98155969802
300.4360894200664,69391.21404739212
300.8892778304625,69367.44419961992
301.34242245993215,69246.0508097658
301.795523296875,69117.64915188227
302.2485803296903,68970.27569772331
302.70159354677753,68793.02116550485
303.154562936536,68583.77136352324
303.6074884873653,68319.78248235588
304.06037018766466,67963.83821215529
304.5132080258334,67496.38786522858
304.9660019902712,67029.61431322384
305.4187520693773,66556.6239210257
305.8714582515511,66087.21040404384
306.32412052519203,65639.5390777875
306.77673887869946,65201.7761414244
307.22931330047277,64825.17810162238
307.68184377891146,64627.61791446608
308.1343303024148,64627.360027709336
308.58677285938234,64627.10573312812
309.0391714382134,64611.66622883395
309.4915260273074,64625.61788703483
309.94383661506373,64683.7105434708
310.3961031898817,64854.704483096626
310.848325740161,65053.79326044487
311.30050425430073,65135.26421336058
311.7526387207004,65183.81187302565
312.2047291277594,65245.941524731315
312.6567754638772,65315.14767539727
313.1087777174531,65456.87331612193
313.56073587688655,65645.4007166688
314.01264993057697,65881.12606155593
314.4645198669238,66193.4771100638
314.9163456743263,66471.45513951748
315.368127341184,66725.85147349341
315.81986485589624,66977.69781785122
316.27155820686244,67100.06691769428
316.72320738248203,67067.42455795054
317.17481237115436,66892.56424457306
317.6263731612789,66787.9899684837
318.0778897412549,66778.66734525347
318.529362099482,66716.47230253837
318.98079022435945,66613.63650847014
319.4321741042866,66357.65699099808
319.883513727663,66062.83214011078
320.334809082888,65949.5570735471
320.7860601583609,65921.49231788059
321.23726694248126,65900.38565143626
321.6884294236483,65869.1718579278
322.1395475902616,65781.90363058742
322.5906214307205,65679.50287906051
323.04165093342436,65544.18599431751
323.4926360867726,65337.64335105326
323.9435768791647,65134.2646592816
324.394473299,64912.91176895646
324.84532533467785,64578.84240824453
325.29613297459775,64273.84416551791
325.746896207159,63992.91902800783
326.1976150207611,63704.346041499506
326.64828940380335,63407.6992462052
327.0989193446852,63089.18443486814
327.54950483180613,62793.79617278072
328.00004585356544,62472.58898955992
328.4505423983626,62209.72217703428
328.90099445459697,61955.85408029114
329.3514020106679,61649.77219403689
329.80176505497496,61318.21196838585
330.25208357591737,60999.915885421186
330.70235756189464,60717.595623431655
331.1525870013061,60430.53207504895
331.6027718825512,60153.41960363913
332.0529121940294,59894.151703168216
332.5030079241399,59650.78828561044
332.9530590612824,59370.81343586943
333.403065593856,59084.26653523716
333.8530275102603,58874.480624015
334.3029447988946,58699.80571003176
334.7528174481584,58521.81270230678
335.20264544645096,58319.043017235665
335.6524287821719,58089.73735870956
336.10216744372036,57857.655450123755
336.551861419496,57625.44314043755
337.00151069789797,57396.81231858594
337.45111526732586,57164.10228053721
337.90067511617906,56901.281518078285
338.3501902328568,56602.98708467963
338.7996606057587,56302.06757729078
339.249086223284,55972.03639117812
339.6984670738322,55653.44460218316
340.14780314580264,55410.78622783338
340.5970944275947,55157.193337626944
341.04634090760794,54863.23462074346
341.4955425742416,54572.9195229408
341.9446994158952,54307.39460870731
342.393811420968,54013.28276048587
342.8428785778595,53680.784243571055
343.2919008749691,53328.976781125806
343.7408783006961,52943.67933462959
344.1898108434401,52551.662490686685
344.6386984916004,52175.12679957913
345.08754123357636,51784.54965551968
345.5363390577673,51353.7145388967
345.9850919525728,50916.31577401733
346.4337999063922,50517.944244484665
346.8824629076249,50178.0024573469
347.33108094467036,49848.42964976701
347.77965400592785,49488.60899862428
348.22818207979697,49131.70657799363
348.67666515467687,48794.68491224702
349.12510321896707,48442.233311383425
349.5734962610671,48084.21286329947
350.0218442693761,47720.91860230172
350.4701472322937,47334.08555420713
350.91840513821916,46968.93805969824
351.36661797555195,46648.64836950003
351.8147857326915,46330.16399590427
352.26290839803715,46006.7550171226
352.71098595998836,45735.91781930185
353.1590184069445,45467.449599890984
353.6070057273049,45150.25894562203
354.05494790946904,44853.39466799229
354.5028449418363,44599.85872623295
354.95069681280614,44366.75684836045
355.39850351077786,44101.746838099076
355.846265024151,43820.08534672336
356.2939813413248,43537.77086235855
356.74165245069884,43251.76710163783
357.18927834067233,42994.7633104099
357.63685899964486,42731.879006024195
358.08439441601564,42474.34599747215
358.5318845781842,42250.69524853022
358.9793294745499,42058.44870548897
359.4267290935122,41884.48070352807
359.8740834234704,41703.539388556
360.32139245282394,41507.391650015394
360.7686561699723,41323.21189914141
361.2158745633148,41168.48606267372
361.66304762125094,41010.36120662611
362.11017533217995,40877.50688672991
362.55725768450134,40772.00174764836
363.00429466661456,40644.903783199814
363.4512862669189,40514.85846669218
363.89823247381383,40377.18013564303
364.34513327569874,40237.33480917848
364.79198866097295,40092.67139669792
365.238798618036,39941.979119538955
365.6855631352873,39811.75644743334
366.1322822011261,39680.007741144946
366.5789558039519,39541.75731524299
367.02558393216407,39394.944550125954
367.4721665741621,39239.757136670785
367.9187037183452,39075.98021361445
368.365195353113,38918.15095736525
368.81164146686484,38778.34894832786
369.258042048,38645.00180561595
369.70439708491796,38522.47813314514
370.15070656601813,38401.207377984916
370.5969704796999,38279.626587862345
371.0431888143627,38165.8009401512
371.48936155840585,38061.572016173275
371.93548870022886,37984.342251681686
372.3815702282311,37924.68034472773
372.82760613081194,37904.62292778625
373.27359639637075,37939.08252952594
373.71954101330704,37995.73087267373
374.1654399700201,38077.41378443006
374.61129325490936,38162.5627186623
375.0571008563743,38234.51658222406
375.5028627628143,38286.690434603464
375.94857896262863,38323.35246676537
376.3942494442168,38347.17852912452
376.83987419597827,38378.816481241614
377.2854532063124,38424.061027919415
377.7309864636185,38450.02180780133
378.17647395629604,38470.35020494377
378.6219156727444,38478.81527075496
379.06731160136303,38455.11482680694
379.5126617305513,38404.25139275713
379.9579660487086,38338.55405854283
380.4032245442344,38257.76709083992
380.848437205528,38163.30513244276
381.2936040209888,38052.86605020469
381.73872497901635,37928.30163123393
382.18380006801,37805.07629513859
382.628829276369,37696.758948855444
383.07381259249286,37580.8165866382
383.51875000478105,37444.47676124778
383.9636415016328,37311.68757421741
384.4084870714477,37168.62777315566
384.8532867026251,37009.428685561455
385.29804038356434,36869.42475881968
385.74274810266485,36743.229194269705
386.187409848326,36631.65591792073
386.63202560894723,36572.485039328676
387.07659537292795,36590.032605476285
387.5211191286676,36652.889721744
387.96559686456544,36705.646715414456
388.410028569021,36726.35169747224
388.8544142304337,36685.49992174523
389.29875383720287,36622.43652238459
389.7430473777279,36565.18323344323
390.1872948404082,36498.349318537585
390.6314962136433,36393.57981254256
391.07565148583234,36252.33588213399
391.51976064537496,36096.52239983447
391.9638236806705,35967.093638005455
392.4078405801183,35938.87859998246
392.85181133211785,35999.65324276587
393.29573592506847,36107.66195308559
393.73961434736964,36223.40265912808
394.1834465874207,36293.14316229379
394.627232633621,36285.50284984231
395.07097247437014,36226.68443771554
395.5146660980673,36112.287787885376
395.958313493112,35908.80781244046
396.40191464790365,35648.935504942696
396.8454695508416,35415.1673792611
397.2889781903253,35244.8537654916
397.732440554754,35115.36597732354
398.17585663252737,35010.326308402044
398.6192264120446,34917.440699829174
399.0625498817052,34843.635963119195
399.5058270299085,34809.530138570386
399.94905784505397,34794.377543779054
400.39224231554095,34769.23170532263
400.835380429769,34690.01818509607
401.2784721761372,34485.6881379819
401.72151754304525,34176.032824651404
402.16451651889236,33839.672671279346
402.6074690920781,33554.72022562263
403.0503752510017,33346.1293991581
403.4932349840628,33200.461846609775
403.93604827966055,33066.524738381006
404.37881512619447,32921.52073949575
404.821535512064,32777.06648467716
405.2642094256684,32634.420888491644
405.70683685540723,32493.7762486206
406.14941778967983,32357.96381642255
406.59195221688555,32259.712115656665
407.0344401254238,32160.497086650103
407.47688150369413,32053.87711478434
407.91927634009573,31948.018729097894
408.3616246230282,31811.972126959678
408.8039263408908,31664.31807921147
409.24618148208293,31511.724625412313
409.68839003500415,31375.6495307824
410.1305519880537,31270.79676746704
410.572667329631,31200.74163134596
411.01473604813555,31142.07917358738
411.4567581319667,31043.474853899024
411.89873356952376,30918.945620180813
412.3406623492062,30788.77004271881
412.7825444594135,30644.727896542518
413.2243798885449,30509.1129850454
413.66616862500007,30425.39116672306
414.107910657178,30380.74458248565
414.54960597347855,30325.35791316379
414.99125456230087,30275.0085832202
415.4328564120443,30255.60729126821
415.8744115111084,30305.981288944025
416.3159198478926,30409.186009972367
416.7573814107959,30489.609417259682
417.19879618821835,30544.61723593732
417.64016416855884,30557.877550576948
418.08148534021694,30548.065654379217
418.5227596915921,30528.567970576358
418.9639872110837,30517.673676184037
419.4051678870912,30497.711417806804
419.8463017080138,30481.681737737315
420.28738866225115,30453.12979453201
420.72842873820247,30371.025743388833
421.1694219242671,30286.416006718875
421.61036820884465,30228.300445082896
422.0512675803346,30212.55891085261
422.4921200271359,30170.15251119434
422.9329255376485,30095.350896311942
423.37368410027136,30085.065055412913
423.81439570340416,30096.18310178991
424.2550603354463,30100.116063089186
424.6956779847968,30104.165167955045
425.1362486398555,30066.54869798387
425.57677228902173,29993.841940171435
426.01724892069467,29897.703213279354
426.457678523274,29778.280422545515
426.89806108515893,29642.773582725233
427.338396594749,29509.885979882936
427.77868504044346,29366.808538399713
428.21892641064176,29198.625000372653
428.6591206937434,29009.269146946503
429.09926787814754,28860.652009440983
429.5393679522539,28769.01217958231
429.9794209044618,28689.904762458118
430.41942672317043,28630.76999303265
430.8593853967794,28582.71714429616
431.29929691368795,28576.236961444043
431.7391612622957,28565.88383329336
432.1789784310019,28451.322103228602
432.618748408206,28291.4082407244
433.0584711823073,28110.442944144324
433.4981467417054,27862.548285908768
433.93777507479956,27573.644787750825
434.3773561699892,27300.424735657223
434.81689001567366,27069.66797453124
435.2563766002525,26908.852162681436
435.6958159121249,26825.011775409872
436.13520793969053,26775.03301686631
436.57455267134867,26760.30449091659
437.01385009549875,26781.205624086033
437.45310020054,26809.142176261284
437.8923029748721,26852.25035232682
438.3314584068943,26904.471751776888
438.77056648500593,26947.065108180832
439.20962719760644,26975.694799561512
439.6486405330954,26955.845189592586
440.087606479872,26862.449496312027
440.5265250263357,26805.512491203313
440.9653961608859,26809.540440561857
441.40421987192224,26815.87694995202
441.8429961478437,26790.19043142106
442.2817249770499,26748.81776862284
442.7204063479402,26748.43791612036
443.15904024891404,26744.848834305612
443.5976266683709,26742.418624149796
444.03616559471004,26742.77499642381
444.474657016331,26712.849215095655
444.91310092163303,26661.88226834001
445.3514972990156,26599.85128539753
445.78984613687805,26531.713026827325
446.22814742362,26436.45170784012
446.6664011476406,26313.891852776756
447.1046072973393,26185.210177413806
447.54276586111575,26024.366519513893
447.98087682736895,25826.079378485512
448.41894018449864,25630.4407509309
448.85695592090394,25448.86354191013
449.29492402498454,25248.16382070036
449.7328444851397,25037.76643951454
450.17071728976873,24828.916164735994
450.6085424272712,24647.03862777526
451.04631988604643,24478.913592244477
451.48404965449373,24290.004431066893
451.92173172101263,24153.741712206465
452.35936607400254,24058.112314983617
452.79695270186295,23969.350745991655
453.234491592993,23874.372275998616
453.67198273579214,23765.244158281374
454.10942611866005,23660.58352773719
454.54682172999594,23583.18882586969
454.98416955819914,23571.23390944219
455.4214695916691,23583.700471683722
455.8587218188053,23590.13126879606
456.2959262280071,23586.77590980084
456.7330828076739,23572.65597379774
457.17019154620505,23539.26877647632
457.60725243199994,23501.349482721394
458.04426545345814,23461.64660692096
458.48123059897887,23439.81270259749
458.9181478569617,23472.987943847285
459.35501721580584,23553.847862260514
459.7918386639109,23689.465775639288
460.2286121896761,23860.88381065181
460.66533778150085,24019.604173221283
461.1020154277847,24114.872293617136
461.5386451169269,24116.04202404734
461.97522683732694,24077.437952943492
462.4117605773843,24060.54659449371
462.84824632549817,24042.924241715526
463.284684070068,24001.27714080945
463.7210737994934,23897.64743492188
464.15741550217365,23741.705982248986
464.59370916650806,23584.21340555752
465.02995478089605,23444.200590120192
465.4661523337371,23327.718218699396
465.90230181343065,23257.553791416925
466.338403208376,23212.166161923233
466.7744565069726,23175.5920212734
467.21046169761973,23150.6801844922
467.6464187687171,23098.58792861091
468.0823277086638,23011.821536594263
468.5181885058593,22903.87924910174
468.9540011487032,22797.137692644847
469.38976562559463,22710.172301145452
469.8254819249331,22684.799744511398
470.26115003511825,22768.901739169225
470.6967699445489,22902.039053576285
471.13234164162515,23027.716396858494
471.5678651147458,23136.04266760847
472.0033403523106,23232.597929899734
472.43876734271896,23362.942794196657
472.87414607437006,23533.649323350885
473.3094765356635,23723.452945180754
473.7447587149986,23944.927755310146
474.17999260077477,24204.793095465582
474.61517818139146,24479.98320117732
475.050315445248,24779.02256506048
475.4854043807438,25086.192925289124
475.9204449762782,25380.839624709643
476.35543722025085,25680.76849369595
476.7903811010609,25967.896722258472
477.22527660710796,26202.283173868866
477.66012372679114,26387.312724838568
478.0949224485101,26557.930114025756
478.5296727606641,26733.919255281213
478.9643746516525,26934.137914417825
479.39902810987496,27220.758577873792
479.8336331237307,27655.78006039219
480.26818968161916,28295.783579733088
480.7026977719396,29032.985051752057
481.1371573830917,29675.798823856047
481.57156850347457,30179.53637800425
482.00593112148783,30583.14830805454
482.4402452255308,30902.37333825023
482.87451080400285,31111.439033445455
483.30872784530345,31239.9185546505
483.7428963378319,31330.188093857272
484.1770162699878,31389.79585424274
484.61108763017035,31416.00903473758
485.045110406779,31402.814471954305
485.4790845882132,31362.538244201904
485.9130101628724,31334.260382192715
486.3468871191559,31314.505704340954
486.780715445463,31277.18843732721
487.2144951301933,31215.424815336846
487.64822616174627,31100.891666536536
488.081908528521,30911.167710715756
488.5155422189171,30591.157112071858
488.9491272213339,30080.61312981209
489.38266352417105,29478.847257543603
489.8161511158276,28970.825301543242
490.2495899847031,28636.07301476631
490.68298011919694,28463.560092990287
491.11632150770856,28419.62515439172
491.54961413863737,28429.653103919754
491.98285800038263,28399.534323538825
492.41605308134405,28309.760074622685
492.84919936992065,28218.234211027575
493.2822968545121,28146.204300445945
493.7153455235176,28090.132302032205
494.1483453653367,28046.125693633938
494.58129636836884,27989.14650950993
495.0141985210133,27930.701017098985
495.44705181166955,27893.7329097416
495.879856228737,27888.995254832873
496.3126117606151,27915.100682994012
496.745318395703,27939.71111729328
497.17797612240037,27950.057206085676
497.6105849291065,27958.86607756056
498.0431448042208,27981.740468497275
498.47565573614264,27999.829736166197
498.9081177132715,27958.12422140817
499.34053072400695,27823.23692998436
499.77289475674786,27631.312129798705
500.20520979989425,27449.17905846692
500.6374758418451,27327.586982456713
501.06969287100003,27261.151466102732
501.5018608757582,27192.930940748294
501.9339798445193,27105.10824626161
502.3660497656826,27009.450212957825
502.79807062764746,26919.39548823695
503.23004241881335,26836.25089033136
503.6619651275797,26742.513761263428
504.09383874234584,26628.315496531584
504.5256632515111,26483.187004057272
504.95743864347503,26311.10484149254
505.38916490663706,26134.372365552612
505.82084202939643,25959.812570037822
506.2524700001526,25770.908493459352
506.684048807305,25550.808221841053
507.115578439253,25317.305667774224
